frame	acquisition	preprocessing	tracking	integration	raycasting	rendering	computation	total    	X          	Y          	Z         	tracked   	integrated	startTS	endTS
731	0.090323	0.090651	0.602897	0.368193	0.018264	0.000000	1.080005	1.170328	-0.068137	0.230652	0.664910	1        	1	19371.206616	19372.376944	
732	0.056340	0.088530	0.602064	0.380283	0.016714	0.000000	1.087591	1.143930	-0.078032	0.234852	0.671336	1        	1	19372.377034	19373.520964	
733	0.055537	0.091841	0.551098	0.374212	0.018488	0.000000	1.035639	1.091176	-0.087495	0.238135	0.679138	1        	1	19373.521078	19374.612255	
734	0.056336	0.104537	0.629828	0.377606	0.018950	0.000000	1.130921	1.187256	-0.096482	0.241920	0.688013	1        	1	19374.612402	19375.799658	
735	0.057429	0.091845	0.633200	0.374512	0.019355	0.000000	1.118912	1.176341	-0.105244	0.245325	0.696394	1        	1	19375.799766	19376.976107	
736	0.057761	0.100171	0.585645	0.373775	0.019019	0.000000	1.078609	1.136370	-0.113786	0.249614	0.705029	1        	1	19376.976204	19378.112574	
737	0.058643	0.100845	0.546077	0.376476	0.018324	0.000000	1.041723	1.100365	-0.122031	0.252941	0.713335	1        	1	19378.112606	19379.212971	
738	0.062809	0.090639	0.595265	0.366839	0.016600	0.000000	1.069344	1.132152	-0.130401	0.256769	0.721727	1        	1	19379.213062	19380.345214	
739	0.059566	0.081049	0.565849	0.358208	0.017732	0.000000	1.022838	1.082404	-0.138172	0.259784	0.730357	1        	1	19380.345359	19381.427763	
740	0.096668	0.080447	0.510523	0.358314	0.017383	0.000000	0.966667	1.063334	-0.145127	0.262697	0.738820	1        	1	19381.427885	19382.491219	
741	0.055264	0.077443	0.558350	0.358037	0.016489	0.000000	1.010320	1.065583	-0.152248	0.267087	0.747211	1        	1	19382.491316	19383.556900	
742	0.055107	0.089394	0.525729	0.379002	0.014427	0.000000	1.008552	1.063659	-0.158377	0.270860	0.756047	1        	1	19383.557026	19384.620685	
743	0.055202	0.079719	0.380339	0.365005	0.017202	0.000000	0.842264	0.897467	-0.163166	0.271796	0.764295	1        	1	19384.620779	19385.518246	
744	0.054905	0.089994	0.493208	0.363488	0.017095	0.000000	0.963786	1.018691	-0.168081	0.273726	0.771291	1        	1	19385.518298	19386.536989	
745	0.055492	0.079098	0.504693	0.370592	0.017336	0.000000	0.971718	1.027210	-0.173207	0.276442	0.777683	1        	1	19386.537096	19387.564307	
746	0.084254	0.088845	0.592237	0.370171	0.015967	0.000000	1.067220	1.151474	-0.177926	0.278401	0.783969	1        	1	19387.564444	19388.715918	
747	0.089799	0.089531	0.362716	0.402912	0.017497	0.000000	0.872657	0.962456	-0.183101	0.281582	0.789745	1        	1	19388.716056	19389.678512	
748	0.055355	0.097125	0.553848	0.368893	0.013786	0.000000	1.033652	1.089007	-0.188128	0.285149	0.795623	1        	1	19389.678564	19390.767572	
749	0.059604	0.076592	0.609033	0.370853	0.015917	0.000000	1.072395	1.131999	-0.192336	0.288088	0.801354	1        	1	19390.767675	19391.899674	
750	0.059755	0.096679	0.625354	0.395702	0.017522	0.000000	1.135256	1.195011	-0.196373	0.290959	0.806547	1        	1	19391.899711	19393.094722	
751	0.055172	0.081348	0.566662	0.367633	0.017546	0.000000	1.033189	1.088361	-0.200111	0.293281	0.811163	1        	1	19393.094815	19394.183176	
752	0.055201	0.089035	0.531860	0.355329	0.016414	0.000000	0.992638	1.047839	-0.203640	0.295949	0.815419	1        	1	19394.183266	19395.231105	
753	0.055115	0.094724	0.529492	0.360251	0.016141	0.000000	1.000609	1.055724	-0.207446	0.297900	0.819064	1        	1	19395.231245	19396.286969	
754	0.054829	0.089256	0.556379	0.393614	0.011842	0.000000	1.051091	1.105920	-0.210952	0.300275	0.822586	1        	1	19396.287050	19397.392970	
755	0.055672	0.088817	0.731428	0.370128	0.015618	0.000000	1.205991	1.261663	-0.215032	0.301757	0.825797	1        	1	19397.393065	19398.654728	
756	0.056060	0.086395	0.483496	0.355366	0.014967	0.000000	0.940224	0.996284	-0.219315	0.304489	0.829316	1        	1	19398.654779	19399.651063	
757	0.059196	0.095562	0.597406	0.352034	0.015581	0.000000	1.060583	1.119779	-0.224095	0.307544	0.832346	1        	1	19399.651096	19400.770874	
758	0.055150	0.076818	0.500676	0.369588	0.016693	0.000000	0.963775	1.018925	-0.228937	0.309282	0.835949	1        	1	19400.770985	19401.789910	
759	0.055020	0.090921	0.784261	0.360442	0.015346	0.000000	1.250970	1.305991	-0.234450	0.312298	0.839579	1        	1	19401.790051	19403.096041	
760	0.096087	0.089468	0.489399	0.382474	0.016896	0.000000	0.978238	1.074324	-0.240746	0.317420	0.842401	1        	1	19403.096165	19404.170490	
761	0.055157	0.088316	0.573879	0.358582	0.016370	0.000000	1.037147	1.092305	-0.247237	0.320824	0.845103	1        	1	19404.170573	19405.262878	
762	0.055528	0.088878	0.628228	0.376987	0.016833	0.000000	1.110927	1.166454	-0.253925	0.324558	0.847445	1        	1	19405.262927	19406.429381	
763	0.055461	0.090453	0.501111	0.350844	0.016896	0.000000	0.959305	1.014766	-0.261292	0.328628	0.849646	1        	1	19406.429433	19407.444199	
764	0.053547	0.091124	0.544157	0.358091	0.016216	0.000000	1.009587	1.063134	-0.269026	0.332434	0.851884	1        	1	19407.453405	19408.516539	
765	0.055530	0.087520	0.508449	0.356508	0.018970	0.000000	0.971448	1.026978	-0.276783	0.336472	0.854051	1        	1	19408.516576	19409.543554	
766	0.053219	0.071158	0.713363	0.354592	0.012513	0.000000	1.151626	1.204845	-0.284543	0.340053	0.856404	1        	1	19409.543616	19410.748461	
767	0.055638	0.071555	0.420741	0.350702	0.016968	0.000000	0.859966	0.915604	-0.293020	0.344053	0.858250	1        	1	19410.748502	19411.664107	
768	0.056568	0.090497	0.563152	0.349398	0.015736	0.000000	1.018783	1.075351	-0.301367	0.347666	0.860410	1        	1	19411.664236	19412.739587	
769	0.053284	0.091822	0.500895	0.356679	0.016511	0.000000	0.965908	1.019192	-0.309770	0.351893	0.862577	1        	1	19412.748060	19413.767252	
770	0.055228	0.090779	0.564482	0.348357	0.014860	0.000000	1.018478	1.073707	-0.318186	0.356159	0.864613	1        	1	19413.767349	19414.841056	
771	0.055238	0.080123	0.592291	0.360136	0.014982	0.000000	1.047532	1.102770	-0.326597	0.359901	0.866364	1        	1	19414.841119	19415.943890	
772	0.055595	0.089975	0.839002	0.371267	0.016998	0.000000	1.317243	1.372838	-0.334983	0.362498	0.868003	1        	1	19415.943921	19417.316759	
773	0.058398	0.094263	0.586012	0.358908	0.016624	0.000000	1.055807	1.114205	-0.343442	0.365434	0.869931	1        	1	19417.316794	19418.430999	
774	0.062709	0.081271	0.614901	0.365869	0.016363	0.000000	1.078403	1.141112	-0.351404	0.368007	0.871868	1        	1	19418.431032	19419.572143	
775	0.059378	0.098435	0.540608	0.365726	0.012287	0.000000	1.017055	1.076433	-0.360045	0.369341	0.873243	1        	1	19419.572186	19420.648619	
776	0.055967	0.089650	0.862188	0.376254	0.022953	0.000000	1.351045	1.407012	-0.368394	0.371389	0.874887	1        	1	19420.648667	19422.055679	
777	0.059670	0.092500	0.585621	0.375767	0.016696	0.000000	1.070584	1.130254	-0.377084	0.374454	0.876044	1        	1	19422.055712	19423.185966	
778	0.055605	0.092434	0.618702	0.381137	0.015931	0.000000	1.108204	1.163809	-0.385330	0.377815	0.877394	1        	1	19423.196477	19424.360285	
779	0.055789	0.082439	0.643343	0.377911	0.026088	0.000000	1.129782	1.185571	-0.393159	0.379977	0.878793	1        	1	19424.360317	19425.545887	
780	0.054031	0.090318	0.617125	0.388240	0.026374	0.000000	1.122057	1.176088	-0.400782	0.382663	0.880271	1        	1	19425.545934	19426.722021	
781	0.061539	0.093957	0.540907	0.370693	0.025077	0.000000	1.030633	1.092171	-0.408713	0.385000	0.881202	1        	1	19426.722054	19427.814226	
782	0.054296	0.097653	0.561860	0.363572	0.015490	0.000000	1.038575	1.092872	-0.415828	0.386294	0.882501	1        	1	19427.814252	19428.907123	
783	0.058206	0.092816	0.593473	0.404680	0.015817	0.000000	1.106786	1.164992	-0.423048	0.387958	0.883820	1        	1	19428.907278	19430.072270	
784	0.055851	0.083349	0.583156	0.360397	0.015921	0.000000	1.042823	1.098674	-0.429745	0.389201	0.884904	1        	1	19430.072319	19431.170993	
785	0.059045	0.088670	0.527771	0.357494	0.023685	0.000000	0.997619	1.056665	-0.436171	0.389736	0.886034	1        	1	19431.171041	19432.227706	
786	0.053577	0.088375	0.631015	0.355993	0.015329	0.000000	1.090712	1.144288	-0.442526	0.390589	0.887322	1        	1	19432.227736	19433.372024	
787	0.055707	0.089521	0.545101	0.349757	0.015234	0.000000	0.999614	1.055320	-0.448294	0.392598	0.888341	1        	1	19433.372055	19434.427375	
788	0.062926	0.087661	0.572112	0.351603	0.014869	0.000000	1.026245	1.089171	-0.453494	0.393413	0.889782	1        	1	19434.427407	19435.516578	
789	0.055544	0.086049	0.512029	0.346839	0.014294	0.000000	0.959211	1.014755	-0.458782	0.393486	0.890828	1        	1	19435.516613	19436.531368	
790	0.056311	0.088802	0.475304	0.342183	0.024278	0.000000	0.930568	0.986879	-0.463830	0.393661	0.892191	1        	1	19436.531440	19437.518318	
791	0.053200	0.089267	0.533736	0.352708	0.015194	0.000000	0.990906	1.044106	-0.468717	0.393899	0.893137	1        	1	19437.518353	19438.562459	
792	0.055331	0.081009	0.797260	0.356761	0.024620	0.000000	1.259650	1.314981	-0.472944	0.393454	0.894537	1        	1	19438.562516	19439.877497	
793	0.052788	0.082712	0.549889	0.349433	0.025362	0.000000	1.007396	1.060184	-0.476696	0.392713	0.895539	1        	1	19439.877526	19440.937711	
794	0.053344	0.089093	0.568054	0.360224	0.015745	0.000000	1.033116	1.086460	-0.480033	0.391535	0.896789	1        	1	19440.937742	19442.024202	
795	0.062714	0.092237	0.568330	0.358654	0.012528	0.000000	1.031750	1.094464	-0.483246	0.390561	0.897976	1        	1	19442.024237	19443.118701	
796	0.055218	0.088862	0.379083	0.362100	0.015138	0.000000	0.845184	0.900402	-0.486338	0.389458	0.899485	1        	1	19443.118825	19444.019226	
797	0.055023	0.081478	0.515490	0.351878	0.014897	0.000000	0.963743	1.018766	-0.488650	0.388299	0.901050	1        	1	19444.019259	19445.038025	
798	0.054891	0.090322	0.527452	0.379131	0.013112	0.000000	1.010016	1.064907	-0.491470	0.386829	0.902086	1        	1	19445.038082	19446.102989	
799	0.055299	0.074981	0.525958	0.371435	0.004766	0.000000	0.977139	1.032438	-0.494088	0.385008	0.903379	1        	1	19446.103070	19447.135508	
800	0.054800	0.091402	0.549280	0.375755	0.012052	0.000000	1.028489	1.083289	-0.496365	0.383008	0.904727	1        	1	19447.135549	19448.218838	
801	0.056681	0.080522	0.440534	0.355342	0.016339	0.000000	0.892738	0.949419	-0.498289	0.381322	0.906654	1        	1	19448.218928	19449.168347	
802	0.059466	0.080864	0.468514	0.357918	0.016109	0.000000	0.923406	0.982872	-0.500263	0.379194	0.908484	1        	1	19449.168376	19450.151248	
803	0.054986	0.092475	0.471186	0.369342	0.023566	0.000000	0.956569	1.011556	-0.501080	0.378829	0.910919	1        	1	19450.151299	19451.162855	
804	0.054127	0.088316	0.514911	0.355818	0.014575	0.000000	0.973620	1.027747	-0.502149	0.378078	0.912923	1        	1	19451.162903	19452.190650	
805	0.055389	0.089103	0.518626	0.355840	0.014339	0.000000	0.977908	1.033297	-0.503161	0.376499	0.915100	1        	1	19452.190758	19453.224055	
806	0.055415	0.088897	0.482689	0.363080	0.008408	0.000000	0.943074	0.998489	-0.504325	0.374888	0.916670	1        	1	19453.224115	19454.222604	
807	0.054975	0.089108	0.508669	0.356334	0.006840	0.000000	0.960951	1.015925	-0.504992	0.371795	0.918551	1        	1	19454.222702	19455.238628	
808	0.056063	0.096874	0.562602	0.383290	0.014316	0.000000	1.057082	1.113145	-0.506055	0.369384	0.920692	1        	1	19455.238651	19456.351796	
809	0.055122	0.089389	0.596842	0.372383	0.014909	0.000000	1.073523	1.128645	-0.506230	0.365796	0.923007	1        	1	19456.351829	19457.480474	
810	0.060354	0.078918	0.487294	0.358025	0.016758	0.000000	0.940994	1.001349	-0.506968	0.363447	0.925089	1        	1	19457.480565	19458.481914	
811	0.055561	0.088745	0.570999	0.351947	0.007020	0.000000	1.018710	1.074271	-0.508011	0.359645	0.926991	1        	1	19458.481950	19459.556221	
812	0.055493	0.082157	0.522238	0.384055	0.011470	0.000000	0.999919	1.055412	-0.508677	0.356084	0.929103	1        	1	19459.556254	19460.611666	
813	0.055106	0.088047	0.588891	0.357483	0.016277	0.000000	1.050698	1.105804	-0.508821	0.353437	0.932241	1        	1	19460.611706	19461.717510	
814	0.054962	0.079276	0.515445	0.362910	0.015382	0.000000	0.973013	1.027975	-0.509409	0.350597	0.934983	1        	1	19461.717629	19462.745604	
815	0.054824	0.088516	0.484729	0.365279	0.024438	0.000000	0.962962	1.017787	-0.510152	0.347764	0.937606	1        	1	19462.745638	19463.763425	
816	0.053411	0.094792	0.491405	0.353453	0.016008	0.000000	0.955657	1.009067	-0.510404	0.343401	0.940905	1        	1	19463.763472	19464.772540	
817	0.055070	0.089691	0.625115	0.362489	0.025765	0.000000	1.103060	1.158129	-0.511133	0.339991	0.943752	1        	1	19464.772593	19465.930723	
818	0.053111	0.088991	0.532215	0.367506	0.016549	0.000000	1.005261	1.058372	-0.511568	0.336407	0.947374	1        	1	19465.930752	19466.989124	
819	0.055772	0.084272	0.794873	0.364307	0.025959	0.000000	1.269411	1.325182	-0.511759	0.334460	0.951600	1        	1	19466.989189	19468.314371	
820	0.053293	0.098369	0.535873	0.363731	0.025980	0.000000	1.023953	1.077246	-0.512296	0.332046	0.955840	1        	1	19468.314401	19469.391647	
821	0.053251	0.096165	0.493135	0.369452	0.022019	0.000000	0.980772	1.034023	-0.511794	0.329913	0.961435	1        	1	19469.391688	19470.425711	
822	0.053994	0.087912	0.589113	0.356031	0.020028	0.000000	1.053085	1.107079	-0.512091	0.327358	0.966261	1        	1	19470.425743	19471.532822	
823	0.060912	0.096605	0.508093	0.363412	0.015422	0.000000	0.983532	1.044444	-0.512551	0.325397	0.971295	1        	1	19471.532850	19472.577293	
824	0.054821	0.073909	0.494015	0.349740	0.020952	0.000000	0.938616	0.993437	-0.512877	0.324564	0.977096	1        	1	19472.577327	19473.570764	
825	0.055200	0.091042	0.499784	0.359755	0.011501	0.000000	0.962082	1.017282	-0.513245	0.322131	0.982984	1        	1	19473.570795	19474.588076	
826	0.056423	0.089166	0.506445	0.378599	0.027310	0.000000	1.001520	1.057943	-0.513663	0.320759	0.989029	1        	1	19474.588110	19475.646052	
827	0.082471	0.080919	0.523512	0.369511	0.016967	0.000000	0.990910	1.073382	-0.514345	0.317602	0.994815	1        	1	19475.646088	19476.719470	
828	0.059625	0.075433	0.471234	0.358313	0.016850	0.000000	0.921830	0.981455	-0.514628	0.313759	1.000352	1        	1	19476.719502	19477.700958	
829	0.055801	0.081098	0.532491	0.384924	0.024461	0.000000	1.022973	1.078775	-0.515465	0.310622	1.006400	1        	1	19477.701077	19478.779852	
830	0.054211	0.088404	0.488979	0.363938	0.014922	0.000000	0.956243	1.010455	-0.516150	0.307148	1.012135	1        	1	19478.779884	19479.790339	
831	0.055008	0.080854	0.485450	0.379522	0.015154	0.000000	0.960979	1.015987	-0.516012	0.302038	1.018927	1        	1	19479.790419	19480.806406	
832	0.054905	0.089226	0.487135	0.365958	0.016469	0.000000	0.958788	1.013694	-0.516601	0.298094	1.025254	1        	1	19480.806947	19481.820640	
833	0.055173	0.080148	0.516549	0.363173	0.016769	0.000000	0.976639	1.031812	-0.517588	0.294745	1.031957	1        	1	19481.820675	19482.852487	
834	0.055209	0.085217	0.583000	0.374908	0.016232	0.000000	1.059358	1.114567	-0.518381	0.289490	1.038471	1        	1	19482.852581	19483.967147	
835	0.055856	0.086900	0.353039	0.352778	0.015094	0.000000	0.807811	0.863666	-0.519696	0.286894	1.044580	1        	1	19483.967199	19484.830865	
836	0.055037	0.090526	0.798484	0.358482	0.015873	0.000000	1.263365	1.318403	-0.520395	0.283174	1.051217	1        	1	19484.830919	19486.149322	
837	0.055526	0.080340	0.540095	0.389778	0.016680	0.000000	1.026892	1.082418	-0.521582	0.280500	1.057504	1        	1	19486.149421	19487.231839	
838	0.055565	0.082475	0.546090	0.360732	0.017131	0.000000	1.006429	1.061994	-0.521995	0.275352	1.063572	1        	1	19487.231934	19488.293927	
839	0.054879	0.089783	0.428396	0.361040	0.012883	0.000000	0.892102	0.946981	-0.522518	0.272863	1.069931	1        	1	19488.294016	19489.240997	
840	0.055096	0.089400	0.523821	0.362750	0.015270	0.000000	0.991242	1.046338	-0.524701	0.270196	1.074470	1        	1	19489.241044	19490.287383	
841	0.057020	0.080749	0.551027	0.360960	0.028437	0.000000	1.021173	1.078193	-0.526251	0.268051	1.079781	1        	1	19490.287521	19491.365714	
842	0.054267	0.097876	0.513837	0.357191	0.009511	0.000000	0.978416	1.032683	-0.527636	0.265755	1.084774	1        	1	19491.365759	19492.398442	
843	0.055700	0.086508	0.482619	0.355602	0.017336	0.000000	0.942065	0.997765	-0.528684	0.262220	1.089968	1        	1	19492.398498	19493.396263	
844	0.055338	0.096848	0.513511	0.367357	0.015960	0.000000	0.993676	1.049014	-0.529420	0.257245	1.094751	1        	1	19493.396322	19494.445336	
845	0.054990	0.096226	0.486559	0.361422	0.017199	0.000000	0.961405	1.016395	-0.529473	0.254065	1.099868	1        	1	19494.445424	19495.461820	
846	0.055110	0.081304	0.540760	0.368447	0.016688	0.000000	1.007199	1.062309	-0.530641	0.251637	1.104368	1        	1	19495.461944	19496.524253	
847	0.061102	0.088124	0.480988	0.362064	0.017242	0.000000	0.948418	1.009519	-0.531437	0.246760	1.107887	1        	1	19496.524346	19497.533866	
848	0.059297	0.089149	0.500749	0.370198	0.017175	0.000000	0.977271	1.036567	-0.532369	0.243263	1.111873	1        	1	19497.533903	19498.570470	
849	0.056191	0.089366	0.520899	0.372228	0.017940	0.000000	1.000432	1.056623	-0.533123	0.237822	1.115366	1        	1	19498.570574	19499.627197	
850	0.055843	0.089231	0.548329	0.366632	0.017619	0.000000	1.021811	1.077653	-0.533972	0.234182	1.118938	1        	1	19499.627291	19500.704944	
851	0.055588	0.082682	0.544084	0.369118	0.015953	0.000000	1.011837	1.067425	-0.534930	0.231259	1.122822	1        	1	19500.705036	19501.772461	
852	0.055385	0.074470	0.536533	0.367937	0.017470	0.000000	0.996410	1.051794	-0.534565	0.225968	1.126666	1        	1	19501.772510	19502.824304	
853	0.055427	0.079690	0.595825	0.369247	0.014880	0.000000	1.059642	1.115068	-0.535498	0.221963	1.129624	1        	1	19502.824410	19503.939478	
854	0.056143	0.084404	0.479556	0.363877	0.017389	0.000000	0.945227	1.001370	-0.535787	0.219298	1.133059	1        	1	19503.939509	19504.940879	
855	0.055441	0.095335	0.537726	0.369315	0.012515	0.000000	1.014891	1.070332	-0.535558	0.215816	1.136487	1        	1	19504.940992	19506.011324	
856	0.055917	0.088074	0.519726	0.355574	0.016117	0.000000	0.979491	1.035408	-0.536149	0.212895	1.139243	1        	1	19506.011425	19507.046833	
857	0.056572	0.087589	0.509921	0.448461	0.018644	0.000000	1.064616	1.121187	-0.537334	0.211617	1.141988	1        	1	19507.046890	19508.168078	
858	0.056824	0.090122	0.578641	0.382918	0.018311	0.000000	1.069993	1.126817	-0.538475	0.209330	1.144295	1        	1	19508.168141	19509.294958	
859	0.058073	0.090337	0.545587	0.383466	0.017563	0.000000	1.036954	1.095027	-0.538165	0.203065	1.146242	1        	1	19509.295090	19510.390117	
860	0.055632	0.090130	0.526229	0.372584	0.018116	0.000000	1.007059	1.062692	-0.538884	0.198293	1.147660	1        	1	19510.390231	19511.452923	
861	0.055289	0.080214	0.552160	0.366734	0.016167	0.000000	1.015274	1.070564	-0.539116	0.194727	1.150137	1        	1	19511.453064	19512.523627	
862	0.055469	0.090816	0.547980	0.374695	0.017620	0.000000	1.031111	1.086580	-0.539319	0.190542	1.152031	1        	1	19512.523724	19513.610304	
863	0.055118	0.079656	0.535753	0.383368	0.018000	0.000000	1.016777	1.071895	-0.539352	0.184258	1.153161	1        	1	19513.610472	19514.682367	
864	0.055179	0.089537	0.597115	0.400807	0.016098	0.000000	1.103557	1.158736	-0.539246	0.180847	1.154889	1        	1	19514.682465	19515.841201	
865	0.059895	0.119771	0.532953	0.364915	0.017782	0.000000	1.035421	1.095316	-0.540193	0.179542	1.156592	1        	1	19515.841244	19516.936560	
866	0.055333	0.091616	0.471225	0.364812	0.017276	0.000000	0.944929	1.000262	-0.541432	0.178074	1.157669	1        	1	19516.936678	19517.936940	
867	0.055141	0.081377	0.573331	0.425276	0.017766	0.000000	1.097751	1.152892	-0.541342	0.175303	1.159250	1        	1	19517.937035	19519.089927	
868	0.054723	0.089678	0.458291	0.377089	0.017361	0.000000	0.942419	0.997142	-0.541961	0.171591	1.159977	1        	1	19519.090023	19520.087165	
869	0.055484	0.083068	0.486599	0.396018	0.017861	0.000000	0.983546	1.039030	-0.541326	0.168271	1.161052	1        	1	19520.087301	19521.126331	
870	0.062807	0.089038	0.496563	0.377116	0.017033	0.000000	0.979750	1.042557	-0.542324	0.165692	1.161470	1        	1	19521.126369	19522.168926	
871	0.055065	0.089476	0.473022	0.386669	0.019288	0.000000	0.968455	1.023521	-0.543289	0.164045	1.162205	1        	1	19522.169041	19523.192562	
872	0.056711	0.088328	0.449419	0.369434	0.018236	0.000000	0.925417	0.982128	-0.544519	0.160959	1.162765	1        	1	19523.192593	19524.174721	
873	0.056833	0.082351	0.452956	0.366447	0.017636	0.000000	0.919390	0.976223	-0.544929	0.158949	1.164145	1        	1	19524.176136	19525.152359	
874	0.055492	0.088868	0.522826	0.368668	0.016492	0.000000	0.996854	1.052346	-0.545612	0.157702	1.165312	1        	1	19525.152454	19526.204800	
875	0.058899	0.080006	0.549968	0.367002	0.027318	0.000000	1.024294	1.083193	-0.547090	0.157861	1.166783	1        	1	19526.204935	19527.288128	
876	0.052987	0.081704	0.421470	0.373465	0.018084	0.000000	0.894724	0.947711	-0.547871	0.157101	1.168126	1        	1	19527.288156	19528.235867	
877	0.054879	0.089394	0.494749	0.364764	0.016936	0.000000	0.965842	1.020721	-0.548806	0.156770	1.169550	1        	1	19528.235974	19529.256695	
878	0.055050	0.089174	0.515505	0.368565	0.018481	0.000000	0.991726	1.046776	-0.549827	0.157121	1.170678	1        	1	19529.256728	19530.303504	
879	0.054651	0.089369	0.479198	0.371358	0.017716	0.000000	0.957642	1.012293	-0.550625	0.156050	1.171776	1        	1	19530.303610	19531.315903	
880	0.055220	0.072288	0.475839	0.370134	0.018300	0.000000	0.936561	0.991782	-0.551304	0.157058	1.173106	1        	1	19531.316008	19532.307789	
881	0.056392	0.090328	0.481688	0.373119	0.018140	0.000000	0.963275	1.019667	-0.552356	0.156785	1.174416	1        	1	19532.307829	19533.327495	
